mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_class_weight,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.07749080657958984,0.0032906230436752907,0.002812099456787109,0.00026162657866420964,0.0,,gini,10,1,20,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.7305699481865285,0.7188735177865612,0.7249466950959489,0.7377654662973223,0.7406716417910447,0.7305654538314811,0.00802803902566676,651
0.0824495792388916,0.00416191583404895,0.0028901100158691406,0.0002053116506740994,0.0,,gini,10,2,2,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.7288256227758007,0.7171117705242334,0.7215519280813817,0.7356481481481483,0.7395272642171776,0.7285329467493484,0.008375734651873723,660
0.08004841804504395,0.003144337783707328,0.0031060218811035157,0.0005828728888190469,0.0,,gini,10,2,5,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7288215806909607,0.7201365187713311,0.7223668639053253,0.7365255609530418,0.738957700397289,0.7293616449435896,0.0074528861111018896,658
0.08139224052429199,0.004419284913173825,0.002522134780883789,0.00012544720191059466,0.0,,gini,10,2,10,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.7287814129919392,0.7209474463360475,0.7206823027718551,0.73725671918443,0.7372365339578454,0.7289808830484235,0.007349660727001015,659
0.07870368957519532,0.005137422272861398,0.0028028011322021483,0.0002745880510889233,0.0,,gini,10,2,20,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.7303158887317304,0.7183168316831684,0.7224460772694952,0.7403646434341102,0.7390289449112978,0.7300944772059603,0.008747125313426732,652
0.08397922515869141,0.007871612505081031,0.003618001937866211,0.0008494023984585556,0.0,,gini,10,4,2,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.7305417553820678,0.7168054875061244,0.7223014740846411,0.7367691241044604,0.7418452935694315,0.729652626929345,0.009156250769294308,654
0.08850231170654296,0.012889808417666133,0.005043840408325196,0.0020487322935491942,0.0,,gini,10,4,5,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7305417553820678,0.7168054875061244,0.7223014740846411,0.7367691241044604,0.7418452935694315,0.729652626929345,0.009156250769294308,654
0.08920655250549317,0.011100038997864718,0.0031137943267822267,0.0006278951322917047,0.0,,gini,10,4,10,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.73015873015873,0.716140093068822,0.720703589256002,0.7386888273314867,0.7423784035373516,0.7296139286704785,0.010064996843495233,656
0.08057122230529785,0.003410249661966527,0.004016351699829101,0.0009768514862174393,0.0,,gini,10,4,20,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.7313503305004722,0.7176820208023774,0.721030042918455,0.7365020766035995,0.7426846261031118,0.7298498193856031,0.009349653495915726,653
0.07330126762390136,0.004563273061279139,0.0036425113677978514,0.0011141449476058786,0.0,,gini,10,8,2,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 2}",0.7205452775073027,0.7193326790971539,0.7239732569245464,0.7304880924310305,0.7376389874615565,0.7263956586843181,0.006828486315650458,664
0.07381153106689453,0.006410931381314516,0.002542877197265625,0.0002554203775481718,0.0,,gini,10,8,5,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.7205452775073027,0.7193326790971539,0.7239732569245464,0.7304880924310305,0.7376389874615565,0.7263956586843181,0.006828486315650458,664
0.06806855201721192,0.002777475704772878,0.0026508331298828124,0.00040809454572533294,0.0,,gini,10,8,10,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.7205452775073027,0.7193326790971539,0.7239732569245464,0.7304880924310305,0.7376389874615565,0.7263956586843181,0.006828486315650458,664
0.0665853500366211,0.0013828282964639606,0.0028963565826416017,0.0008610128477503112,0.0,,gini,10,8,20,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 20}",0.7208566561207107,0.7221542227662179,0.7230585424133811,0.7295390404515522,0.7372901395128872,0.7265797202529498,0.006135272466747616,663
0.10678315162658691,0.004272656633161246,0.0032943248748779296,0.0003920764530094329,0.0,,gini,,1,2,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.6758620689655173,0.6755305548453082,0.6717248356095094,0.6783269961977187,0.6505652620760534,0.6704019435388213,0.0101406711626064,758
0.12554993629455566,0.009455932899738043,0.0035269737243652345,0.00021390860706724948,0.0,,gini,,1,5,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.6682146542827657,0.6666666666666667,0.6561530506721819,0.6719266989055739,0.6561611986566779,0.6638244538367732,0.006489596525983242,829
0.10826802253723145,0.00214513277635304,0.003432750701904297,0.0004234025328910986,0.0,,gini,,1,10,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.6749482401656314,0.6639068564036223,0.6513429752066116,0.6695944200464995,0.6551814147742104,0.662994781319315,0.008764537331035103,864
0.11466059684753419,0.0042424845039439095,0.0032166481018066407,0.00039821523281092006,0.0,,gini,,1,20,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.6777749295052551,0.673918673918674,0.668702290076336,0.6807440925087983,0.6580041580041579,0.6718288288026442,0.008001278150626644,757
0.10729045867919922,0.00370368691388902,0.003177356719970703,0.0003697664604289435,0.0,,gini,,2,2,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.6587490102929533,0.6457780138077536,0.6405056623650249,0.6569570871261378,0.6415094339622642,0.6486998415108267,0.007701318173892101,1088
0.10288534164428711,0.005370586380867113,0.003104114532470703,0.00017607954425438897,0.0,,gini,,2,5,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.6593291404612159,0.6525871172122492,0.640169581346052,0.6595854922279794,0.6455194290245837,0.651438152054416,0.007641713668899042,968
0.09655447006225586,0.004896567360181518,0.0027800083160400392,0.00021237153636239996,0.0,,gini,,2,10,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.6714950853595447,0.6528687450877653,0.6418725617685305,0.6583657587548638,0.6473684210526315,0.6543941144046672,0.010165565065389534,962
